datetime,Los Angeles,Denver,Atlanta,Jacksonville,Miami
10/1/2012 13:00,291.87,284.61,294.03,298.17,299.72
10/1/2012 14:00,291.8681855,284.6073055,294.0353414,298.2052298,299.7325177
10/1/2012 15:00,291.8628445,284.5999178,294.0497022,298.2995952,299.7665795
10/1/2012 16:00,291.8575034,284.5925301,294.064063,298.3939606,299.8006412
10/1/2012 17:00,291.8521623,284.5851423,294.0784237,298.488326,299.834703
10/1/2012 18:00,291.8468213,284.5777546,294.0927845,298.5826915,299.8687647
10/1/2012 19:00,291.8414802,284.5703669,294.1071453,298.6770569,299.9028265
10/1/2012 20:00,291.8361391,284.5629791,294.1215061,298.7714223,299.9368883
10/1/2012 21:00,291.8307981,284.5555914,294.1358668,298.8657877,299.97095
10/1/2012 22:00,291.825457,284.5482037,294.1502276,298.9601532,300.0050118
10/1/2012 23:00,291.820116,284.540816,294.1645884,299.0545186,300.0390736
10/2/2012 0:00,291.8147749,284.5334282,294.1789492,299.148884,300.0731353
10/2/2012 1:00,291.8094338,284.5260405,294.1933099,299.2432495,300.1071971
10/2/2012 2:00,291.8040928,284.5186528,294.2076707,299.3376149,300.1412588
10/2/2012 3:00,291.7987517,284.511265,294.2220315,299.4319803,300.1753206
10/2/2012 4:00,291.7934106,284.5038773,294.2363923,299.5263457,300.2093824
10/2/2012 5:00,291.7880696,284.4964896,294.250753,299.6207112,300.2434441
10/2/2012 6:00,291.7827285,284.4891018,294.2651138,299.7150766,300.2775059
10/2/2012 7:00,291.7773874,284.4817141,294.2794746,299.809442,300.3115677
10/2/2012 8:00,291.7720464,284.4743264,294.2938354,299.9038074,300.3456294
10/2/2012 9:00,291.7667053,284.4669387,294.3081961,299.9981729,300.3796912
10/2/2012 10:00,291.7613643,284.4595509,294.3225569,300.0925383,300.413753
10/2/2012 11:00,291.7560232,284.4521632,294.3369177,300.1869037,300.4478147
10/2/2012 12:00,291.7506821,284.4447755,294.3512785,300.2812691,300.4818765
10/2/2012 13:00,291.7453411,284.4373877,294.3656392,300.3756346,300.5159382
10/2/2012 14:00,291.74,284.43,294.38,300.47,300.55
10/2/2012 15:00,293.97,285.31,295.01,302.28,300.72
10/2/2012 16:00,295.59,286.45,295.04,302.7,300.91
10/2/2012 17:00,297.93,287.84,295.26,304.02,300.69
10/2/2012 18:00,303.83,289.18,295.14,304.81,299.85
10/2/2012 19:00,305.03,289.77,295.46,304.6,299.34
10/2/2012 20:00,306.12,290.57,295.77,303.64,299.31
10/2/2012 21:00,307.66,290.84,296.28,302.45,299.72
10/2/2012 22:00,307.71,291.29,295.97,300.51,299.29
10/2/2012 23:00,306.87,291.01,295.41,299.66,299.15
10/3/2012 0:00,305.7,290.03,295.36,299.02,298.66
10/3/2012 1:00,303.69,287.07,295.51,298.66,298.27
10/3/2012 2:00,302.02,285.71,295.16,298.52,298.08
10/3/2012 3:00,300.42,284.66,295.21,298.07,297.88
10/3/2012 4:00,299.64,283.5,295.1,297.95,297.92
10/3/2012 5:00,299.62,282.66,294.93,297.82,297.76
10/3/2012 6:00,296.38,282.84,295.04,297.89,297.76
10/3/2012 7:00,295.2,282.25,294.12,297.89,297.5
10/3/2012 8:00,295.2,282.25,294.07,297.89,297.56
10/3/2012 9:00,294.66,281.96,293.51,297.51,297.1
10/3/2012 10:00,294.22,282.24,292.65,297.51,297.43
10/3/2012 11:00,293.86,282.77,292.06,297.51,297.69
10/3/2012 12:00,293.235,283.635,291.6,297.83,298.08
10/3/2012 13:00,292.61,284.5,291.5,298.61,298.99
10/3/2012 14:00,292.44,285.84,291.98,300.01,299.99
10/3/2012 15:00,295.15,288.8866667,292.43,301.2333333,300.9333333
10/3/2012 16:00,297.86,291.9333333,292.88,302.4566667,301.8766667
10/3/2012 17:00,300.57,294.98,293.33,303.68,302.82
10/3/2012 18:00,303.11,297.14,293.44,302.26,302.44
10/3/2012 19:00,304.07,298.21,293.29,303.89,300.65
10/3/2012 20:00,304.01,299.32,293.55,304.32,300.88
10/3/2012 21:00,304.76,299.53,293.63,302.17,301.47
10/3/2012 22:00,304.18,299.185,293.165,301.12,300.535
10/3/2012 23:00,303.6,298.84,292.7,300.07,299.6
10/4/2012 0:00,302.31,296,291.9,299.62,296.99
10/4/2012 1:00,300.72,292.12,291.57,299.04,297.31
10/4/2012 2:00,299.11,290.94,291.1,298.97,297.46
10/4/2012 3:00,297.84,290.83,290.58,298.79,297.88
10/4/2012 4:00,296.17,289.76,290.28,298.15,298.16
10/4/2012 5:00,294.99,288.49,289.93,297.71,298.35
10/4/2012 6:00,294.18,288.59,288.99,297.26,298.57
10/4/2012 7:00,293.97,288.94,288.75,297.26,298.51
10/4/2012 8:00,293.13,288.01,288.06,297.02,298.1
10/4/2012 9:00,292.96,287.34,287.93,296.95,297.96
10/4/2012 10:00,292.28,287.12,287.53,297.02,298.1
10/4/2012 11:00,291.78,285.02,287.39,297.02,298.28
10/4/2012 12:00,291.46,285.23,287.66,297.25,298.99
10/4/2012 13:00,291.35,286.1,288.58,297.65,300.66
10/4/2012 14:00,291.32,286.46,289.52,298.28,302.25
10/4/2012 15:00,292.95,288.74,291.45,299.68,303.1
10/4/2012 16:00,294.17,293.84,292.53,300.08,303.95
10/4/2012 17:00,296.46,295.85,294.24,301.02,303.97
10/4/2012 18:00,298.03,298.1,294.44,301.19,304.05
10/4/2012 19:00,299.04,297.93,294.43,300.3,304.02
10/4/2012 20:00,299.86,298.84,294.67,299.91,304.14
10/4/2012 21:00,300.01,299.01,295.01,299,303.84
10/4/2012 22:00,300.41,298.77,294.81,298.33,303.23
10/4/2012 23:00,299.45,296.21,293.22,297.35,301.67
10/5/2012 0:00,298.36,292.04,291.85,296.96,301.17
10/5/2012 1:00,297.33,286.14,290.5,296.94,300.92
10/5/2012 2:00,295.26,289.09,289.59,296.61,301.17
10/5/2012 3:00,294.26,292.04,289.27,296.56,301.23
10/5/2012 4:00,293.47,292.04,288.84,296.48,301.04
10/5/2012 5:00,292.57,284.635,288.37,296.48,300.59
10/5/2012 6:00,291.04,277.23,288.52,296.23,300.42
10/5/2012 7:00,290.005,276.65,288.4,295.81,300.41
10/5/2012 8:00,288.97,276.07,288.28,295.39,300.4
10/5/2012 9:00,289.275,275.95,287.995,295.485,300.23
10/5/2012 10:00,289.58,275.83,287.71,295.58,300.06
10/5/2012 11:00,289.67,275.35,287.09,295.51,299.9
10/5/2012 12:00,289.82,277.17,286.53,295.88,300.71
10/5/2012 13:00,290.25,276.93,288.55,297.9,301.95
10/5/2012 14:00,290.41,275.39,291.67,300.47,302.74
10/5/2012 15:00,290.65,275.86,294.07,301.75,303.34
10/5/2012 16:00,291.79,277.19,295.74,303.39,303.71
10/5/2012 17:00,292.51,277.62,296.38,303.31,303.77
10/5/2012 18:00,294.04,278.78,298.12,303.52,304.29
10/5/2012 19:00,294.87,280.55,299.01,300.54,303.98
10/5/2012 20:00,295.73,280.45,299.43,297.6,303.91
10/5/2012 21:00,296.69,281.64,299.17,296.56,303.58
10/5/2012 22:00,297.41,281.21,298.9,296.55,303.21
10/5/2012 23:00,296.8,281.17,297.77,296.65,301.99
10/6/2012 0:00,295.93,280.37,293.79,297.04,301.61
10/6/2012 1:00,294.82,278.85,292.05,297.1,301.35
10/6/2012 2:00,293.71,278.11,291.75,297.1,301.35
10/6/2012 3:00,292.25,276.92,289.61,297.15,301.04
10/6/2012 4:00,291.86,276.2,289.18,297.28,300.78
10/6/2012 5:00,291.2,276.05,288.51,297.54,300.65
10/6/2012 6:00,290.2,276.29,287.47,297.62,300.65
10/6/2012 7:00,290.1,275.62,287.34,297.62,300.65
10/6/2012 8:00,289.57,275.145,287.03,297.515,300.39
10/6/2012 9:00,289.04,274.67,286.72,297.41,300.13
10/6/2012 10:00,288.99,274.26,286.77,296.9,300.07
10/6/2012 11:00,288.99,273.07,286.61,296.66,300.34
10/6/2012 12:00,288.99,272.56,286.78,296.97,300.53
10/6/2012 13:00,289.17,272.5,287.2,297.88,300.65
10/6/2012 14:00,289.3,272.87,289.99,299.64,301.93
10/6/2012 15:00,290.06,275.23,295.21,301.92,303.12
10/6/2012 16:00,290.96,275.77,297.14,302.18,303.59
10/6/2012 17:00,292.28,276.06,298.44,301.91,303.79
10/6/2012 18:00,294.72,275.95,299.38,300.68,303.59
10/6/2012 19:00,296.06,276.45,300.09,299.82,303.84
10/6/2012 20:00,296.93,276.26,300.32,300.27,303.54
10/6/2012 21:00,297.14,276.19,300.19,300.38,303.27
10/6/2012 22:00,297.31,275.86,299.34,299.27,302.18
10/6/2012 23:00,297.27,275.96,297.08,298.86,301.3
10/7/2012 0:00,296.53,275.62,293.96,298.39,301.1
10/7/2012 1:00,295.2,274.95,292.55,298.39,301.11
10/7/2012 2:00,293.86,278.12,291.56,298,301.03
10/7/2012 3:00,293.28,274.09,290.84,298,300.97
10/7/2012 4:00,292.36,273.58,290.08,297.47,300.4
10/7/2012 5:00,291.6,273.94,289.41,297.07,300.34
10/7/2012 6:00,290.98,274.0033333,288.9,296.9166667,300.11
10/7/2012 7:00,290.36,274.0666667,288.39,296.7633333,299.88
10/7/2012 8:00,289.74,274.13,287.88,296.61,299.65
10/7/2012 9:00,289.67,274.13,287.76,296.48,299.38
10/7/2012 10:00,289.28,274.21,287.91,296.23,299.2
10/7/2012 11:00,288.95,273.91,287.44,295.96,299.2
10/7/2012 12:00,289.06,273.58,287.35,296.24,299.92
10/7/2012 13:00,288.67,273.31,289.43,298.23,301.97
10/7/2012 14:00,288.92,273.06,293.06,300.66,302.84
10/7/2012 15:00,289.88,273.26,295.91,301.39,303.03
10/7/2012 16:00,291.75,274.06,297.8,301.52,303.47
10/7/2012 17:00,294.55,274.52,298.84,300.49,303.53
10/7/2012 18:00,296.13,274.87,299.35,300.53,302.94
10/7/2012 19:00,297.4,274.15,299.61,300.64,301.73
10/7/2012 20:00,298.21,273.87,299.26,300.51,301.68
10/7/2012 21:00,298.01,273.55,298.89,300.54,301.74
10/7/2012 22:00,297.94,273.22,296.53,300.78,301.37
10/7/2012 23:00,297.96,273.67,294.27,299.3,301.23
10/8/2012 0:00,297.06,273.41,292.47,298.38,300.84
10/8/2012 1:00,296.45,273.01,290.82,297.53,300.46
10/8/2012 2:00,295.11,272.82,289.83,297.34,300.16
10/8/2012 3:00,294.27,272.84,288.74,297.01,299.75
10/8/2012 4:00,293.73,272.84,288.02,296.59,299.26
10/8/2012 5:00,292.96,272.79,287.48,295.97,298.15
10/8/2012 6:00,292.81,273.03,287.01,295.83,297.77
10/8/2012 7:00,292.29,273.43,286.53,295.61,297.83
10/8/2012 8:00,292.1,273.51,286.02,295.08,298.09
10/8/2012 9:00,291.55,273.28,285.82,294.94,298.04
10/8/2012 10:00,291.16,273.11,285.42,294.63,297.66
10/8/2012 11:00,290.93,272.12,285.22,294.68,297.6
10/8/2012 12:00,290.14,271.68,285.07,295.27,297.91
10/8/2012 13:00,290.1,271.18,285.61,297.74,299.17
10/8/2012 14:00,290.27,271.93,286.38,299.99,300.59
10/8/2012 15:00,290.83,274.08,287.42,301.34,300.92
10/8/2012 16:00,293.54,276.86,288.89,302.56,301.6
10/8/2012 17:00,294.48,278.19,289.21,302.77,301.3
10/8/2012 18:00,296.44,281.52,290.4,302.92,299.96
10/8/2012 19:00,296.83,281.88,290.24,302.78,299.96
10/8/2012 20:00,297.66,283.27,289.86,303,300.77
10/8/2012 21:00,297.68,283.1,289.82,302.21,301.36
10/8/2012 22:00,297.91,283.92,288.68,301.05,300.11
10/8/2012 23:00,297.75,283.54,287.4,299.99,300.08
10/9/2012 0:00,296.56,281.82,286.31,299.28,299.77
10/9/2012 1:00,295.49,279.16,285.66,299,299.33
10/9/2012 2:00,294.31,277.78,285.06,298.63,299.51
10/9/2012 3:00,293.5,276.79,284.45,298.2,299.44
10/9/2012 4:00,292.92,276.32,284.13,297.5,299.45
10/9/2012 5:00,291.64,275.89,284.08,296.94,299.25
10/9/2012 6:00,291.16,275.82,283.85,296.86,298.66
10/9/2012 7:00,291.48,276.36,283.73,296.61,298.53
10/9/2012 8:00,290.295,275.675,283.91,296.26,298.63
10/9/2012 9:00,289.11,274.99,284.09,295.91,298.73
10/9/2012 10:00,288.82,275.07,284.39,295.78,298.78
10/9/2012 11:00,288.58,275.4,284.84,295.97,298.46
10/9/2012 12:00,288.58,275.81,285.39,296.11,297.3
10/9/2012 13:00,288.71,275.37,285.81,297.79,297.23
10/9/2012 14:00,289.19,278.67,286.13,299.73,297.78
10/9/2012 15:00,289.85,282.7,286.24,300.6,298.23
10/9/2012 16:00,291.25,286.6,286.36,301.2,299.23
10/9/2012 17:00,291.74,288.12,286.64,301.1,299.37
10/9/2012 18:00,293.93,289.91,287.61,301.63,300.9
10/9/2012 19:00,295.07,291.57,287.77,301.98,302.7
10/9/2012 20:00,296.15,292.91,287.57,302,302.76
10/9/2012 21:00,296.65,292.85,287.61,300.62,303.09
10/9/2012 22:00,297.03,292.93,287.12,297.14,301.54
10/9/2012 23:00,296.55,292.7,286.18,296.44,300.9
10/10/2012 0:00,295.55,290.71,285.38,296.48,300.34
10/10/2012 1:00,294.5,286.88,284.89,296.36,300.46
10/10/2012 2:00,293.08,284.98,284.77,296.12,300.27
10/10/2012 3:00,292.32,285.3,284.72,295.52,300.27
10/10/2012 4:00,291.7,284.67,284.76,294.02,299.82
10/10/2012 5:00,290.98,283.64,284.82,293.45,299.24
10/10/2012 6:00,289.54,284.28,284.63,292.92,298.93
10/10/2012 7:00,288.68,284.08,284.53,292.23,298.68
10/10/2012 8:00,288.51,283.6,284.53,292.16,298.6
10/10/2012 9:00,287.7866667,282.0233333,284.4533333,292.08,298.6366667
10/10/2012 10:00,287.0633333,280.4466667,284.3766667,292,298.6733333
10/10/2012 11:00,286.34,278.87,284.3,291.92,298.71
10/10/2012 12:00,287.28,276.88,284.41,291.47,298.55
10/10/2012 13:00,287.53,276.12,284.81,291.34,300.34
10/10/2012 14:00,288.25,277.26,285.67,291.22,301.87
10/10/2012 15:00,288.83,278.29,286.17,291.22,302.07
10/10/2012 16:00,290.06,279.15,287.48,291.29,303.03
10/10/2012 17:00,292.5,279.86,289.37,291.87,303.99
10/10/2012 18:00,293.51,280.71,290.9,292.23,303.73
10/10/2012 19:00,294.43,281.18,291.54,292.49,302.89
10/10/2012 20:00,294.72,281.21,292.36,292.8,302.87
10/10/2012 21:00,295.71,280.57,292.55,293,302.79
10/10/2012 22:00,296.355,284.735,291.725,295.1,302.295
10/10/2012 23:00,297,288.9,290.9,297.2,301.8
10/11/2012 0:00,297,288.9,290.9,297.2,301.8
10/11/2012 1:00,297,288.9,290.9,297.2,301.8
10/11/2012 2:00,297,288.9,290.9,297.2,301.8
10/11/2012 3:00,297,288.9,290.9,297.2,301.8
10/11/2012 4:00,297,288.9,290.9,297.2,301.8
10/11/2012 5:00,291.915,288.9,287.33,293.655,300.71
10/11/2012 6:00,286.83,288.9,283.76,290.11,299.62
10/11/2012 7:00,289.02,278.06,283.445,288.35,299.08
10/11/2012 8:00,289.88,277.35,283.13,288.72,298.54
10/11/2012 9:00,289.56,276.82,282.75,288.52,298.61
10/11/2012 10:00,289.45,276.56,282.97,288.45,298.61
10/11/2012 11:00,288.81,275.2,283.07,288.26,298.23
10/11/2012 12:00,288.77,274.97,283.11,288.62,298.43
10/11/2012 13:00,288.69,275.26,283.62,289.37,299.46
10/11/2012 14:00,288.58,276.09,286.74,290.84,301.54
10/11/2012 15:00,289.55,277.88,289.37,292.59,302.08
10/11/2012 16:00,291.0125,282.31,290.8025,294.2425,301.76
10/11/2012 17:00,292.475,286.74,292.235,295.895,301.44
10/11/2012 18:00,293.9375,291.17,293.6675,297.5475,301.12
10/11/2012 19:00,295.4,295.6,295.1,299.2,300.8
10/11/2012 20:00,295.4,295.6,295.1,299.2,300.8
10/11/2012 21:00,295.11,289.68,294.62,298.95,301.62
10/11/2012 22:00,295.06,289.88,293.86,297.77,300.98
10/11/2012 23:00,294.88,288.92,292.33,294.97,300.47
10/12/2012 0:00,294.01,286.54,290.32,293.78,299.95
10/12/2012 1:00,292.89,284.71,288.9,292.65,300.27
10/12/2012 2:00,291.9,282.94,288.37,292.32,300.13
10/12/2012 3:00,291.17,282.26,287.57,291.95,299.99
10/12/2012 4:00,290.87,282.5,286.83,291.69,299.62
10/12/2012 5:00,290.56,282.51,286.13,290.93,299.31
10/12/2012 6:00,290.08,281.95,285.16,291.11,298.54
10/12/2012 7:00,289.14,282.07,284.78,290.91,298.28
10/12/2012 8:00,288.65,282.88,284.07,290.63,297.25
10/12/2012 9:00,288.27,282.61,283.31,290.65,296.98
10/12/2012 10:00,287.84,282.44,282.65,290.79,296.89
10/12/2012 11:00,287.59,282.34,281.97,290.27,296.43
10/12/2012 12:00,287.58,281.73,281.74,290.87,296.69
10/12/2012 13:00,287.84,282,283.21,293.2,298.96
10/12/2012 14:00,287.73,283.23,285.53,295.97,300.42
10/12/2012 15:00,288.03,284.84,288.36,297.64,301.08
10/12/2012 16:00,289.14,287.88,290.86,298.71,301.78
10/12/2012 17:00,290.09,288.19,292.75,299.44,301.98
10/12/2012 18:00,291.67,288.66,294.53,299.75,302.05
10/12/2012 19:00,292.69,288.85,295.47,299.82,302.05
10/12/2012 20:00,293.38,289.29,295.8,299.27,302.12
10/12/2012 21:00,292.72,290.26,295.75,298.67,301.48
10/12/2012 22:00,292.63,289.32,294.7,297.51,300.96
10/12/2012 23:00,290.86,288.18,293.31,295.57,300.21
10/13/2012 0:00,291.308,288.644,293.828,296.076,300.208
10/13/2012 1:00,291.756,289.108,294.346,296.582,300.206
10/13/2012 2:00,292.204,289.572,294.864,297.088,300.204
10/13/2012 3:00,292.652,290.036,295.382,297.594,300.202
10/13/2012 4:00,293.1,290.5,295.9,298.1,300.2
10/13/2012 5:00,287.75,280.26,287.71,291.43,299.26
10/13/2012 6:00,287.57,280,288.56,291.37,298.66
10/13/2012 7:00,287.24,279.74,288.62,291.29,298.67
10/13/2012 8:00,286.68,279.49,288.61,291.2,297.39
10/13/2012 9:00,286.16,278.63,288.62,290.97,297.15
10/13/2012 10:00,285.97,277.95,288.3,290.65,297.07
10/13/2012 11:00,285.7,277.24,288.69,290.42,297.02
10/13/2012 12:00,285.31,276.44,288.43,291.41,297.15
10/13/2012 13:00,285.32,276.17,289.37,294.27,298.67
10/13/2012 14:00,285.27,276.54,290.57,297.34,300.06
10/13/2012 15:00,286.69,278.19,292.47,299.02,301.21
10/13/2012 16:00,288.92,280.45,295.06,299.73,301.67
10/13/2012 17:00,289.85,282.78,296.46,300.32,301.86
10/13/2012 18:00,290.94,284.21,296.23,300.6,302.11
10/13/2012 19:00,292.53,284.11,296.14,300.65,302.11
10/13/2012 20:00,293.21,287.55,296.26,300.42,301.67
10/13/2012 21:00,293.64,289.91,295.89,300.16,301.09
10/13/2012 22:00,294,289.83,295.27,298.79,300.7
10/13/2012 23:00,293.45,287.65,294.28,296.41,299.82
10/14/2012 0:00,292.74,286.5,293.41,294.91,299.25
10/14/2012 1:00,292.16,285.17,292.99,293.97,298.67
10/14/2012 2:00,291.42,284.5,292.67,293.44,298.09
10/14/2012 3:00,290.71,284.02,292.01,293.18,297.66
10/14/2012 4:00,290.24,283.89,291.09,293.29,297.22
10/14/2012 5:00,289.68,283.35,290.29,292.7,296.89
10/14/2012 6:00,289.37,282.23,289.45,293.62,296.45
10/14/2012 7:00,288.65,281.71,289.33,293.85,296.39
10/14/2012 8:00,288.24,282.26,289.14,294.01,296.25
10/14/2012 9:00,287.68,280.27,289.03,294.32,296.44
10/14/2012 10:00,286.83,280.47,289.1,294.67,296.36
10/14/2012 11:00,286.53,280,288.3,294.67,296.11
10/14/2012 12:00,286.07,279.11,288.06,294.99,296.56
10/14/2012 13:00,285.62,279.27,289.19,296.9,297.27
10/14/2012 14:00,285.81,281.2,290.65,298.69,299.3
10/14/2012 15:00,287.77,281.95,292.57,300.17,299.75
10/14/2012 16:00,290.44,284.11,294.13,300.54,299.34
10/14/2012 17:00,292.04,284.49,295.03,301.25,301.28
10/14/2012 18:00,293.74,284.57,295.87,301.39,301.85
10/14/2012 19:00,295.23,283.06,296.25,301.39,301.79
10/14/2012 20:00,295.83,280.53,296.53,300.62,301.54
10/14/2012 21:00,295.98,282.74,296.3,299.32,300.77
10/14/2012 22:00,296.23,285.53,295.48,298.86,300.57
10/14/2012 23:00,296.52,285.53,293.86,297.56,300.07
10/15/2012 0:00,295.96,285.01,292.36,296.79,299.63
10/15/2012 1:00,294.66,284.12,291.24,296.47,299.69
10/15/2012 2:00,293.04,284.23,290.31,296.35,299.75
10/15/2012 3:00,291.88,283.29,289.88,296.7,299.57
10/15/2012 4:00,291.61,282.82,289.6,296.5,299.57
10/15/2012 5:00,291.02,282.2,288.77,296.65,299.3
10/15/2012 6:00,290.88,281.11,288.83,296.39,299.53
10/15/2012 7:00,290.05,281.22,289.19,295.99,299.1
10/15/2012 8:00,289.81,280.73,289.19,295.48,299.4
10/15/2012 9:00,289.3,280.24,289.14,295.27,299.4
10/15/2012 10:00,289.13,279.87,288.31,294.3,299.54
10/15/2012 11:00,288.58,280.39,288.05,294.07,299.82
10/15/2012 12:00,288.97,280.14,288.52,294.8,299.91
10/15/2012 13:00,288.77,279.65,289.18,296.43,300.47
10/15/2012 14:00,288.38,279.52,290.19,298.32,300.99
10/15/2012 15:00,289.75,281.89,291.54,299.62,300.97
10/15/2012 16:00,293.42,284.35,293.06,300.96,301.63
10/15/2012 17:00,297.24,286.05,294.03,301.78,301.56
10/15/2012 18:00,297.91,286.87,295.08,301.77,301.55
10/15/2012 19:00,300.54,288.55,296.03,301.5,302.1
10/15/2012 20:00,301.8,289.84,296.55,301.44,300.89
10/15/2012 21:00,301.27,290.71,297.3,300.14,299.32
10/15/2012 22:00,300.98,290.79,296.79,299.77,299.31
10/15/2012 23:00,300.57,291.18,295.52,298.71,299.56
10/16/2012 0:00,299.43,289.85,294.89,298.06,299.49
10/16/2012 1:00,298.56,287.25,294.08,297.42,299.82
10/16/2012 2:00,297.47,285.31,293.66,297.52,299.82
10/16/2012 3:00,296.27,284.7,293.57,296.83,299.75
10/16/2012 4:00,295.89,284.24,293.61,295.93,299.49
10/16/2012 5:00,294.98,283.07,293.38,295.46,299.56
10/16/2012 6:00,293.6,282.78,293.15,295.01,299.31
10/16/2012 7:00,292.89,281.63,292.92,294.58,298.67
10/16/2012 8:00,292.45,281.5,292.92,294.21,298.61
10/16/2012 9:00,291.91,281.17,292.38,293.72,298.48
10/16/2012 10:00,291.74,280.65,292.28,293.26,298.03
10/16/2012 11:00,291.45,280.54,291.6,293.2,298.09
10/16/2012 12:00,290.91,280.81,291.6,293.87,298.68
10/16/2012 13:00,290.55,280.7,291.7,296.22,299.52
10/16/2012 14:00,291.27,282.61,292.06,298.19,301.09
10/16/2012 15:00,292.5,285.41,293,300.12,301.72
10/16/2012 16:00,296.59,289.1,294.52,301.11,302.57
10/16/2012 17:00,299.76,290.47,295.05,301.23,302.65
10/16/2012 18:00,299.75,292.43,295.42,301.06,302.78
10/16/2012 19:00,301.47,295.41,296,301.25,303.66
10/16/2012 20:00,302.21,296.75,295.92,302.28,303.15
10/16/2012 21:00,301.87,297.47,296.03,302.02,302.57
10/16/2012 22:00,301.67,297.3,294.9,301.22,301.61
10/16/2012 23:00,301.5,296.16,293.09,298.83,300.59
10/17/2012 0:00,299.93,294.17,291.12,296.39,300.46
10/17/2012 1:00,298.51,291.73,289.92,295.69,299.7
10/17/2012 2:00,297.18,290.83,288.58,294.92,299.63
10/17/2012 3:00,295.88,289.9,286.83,295.13,299.26
10/17/2012 4:00,295.51,289.14,286.45,295.49,298.35
10/17/2012 5:00,294.29,287.52,284.94,295.26,298.16
10/17/2012 6:00,293.49,286.94,284.31,295.01,297.53
10/17/2012 7:00,292.42,287.82,283.74,294.31,297.33
10/17/2012 8:00,291.62,287.62,282.59,293.53,297.39
10/17/2012 9:00,291.02,286.1,282.18,292.72,296.81
10/17/2012 10:00,290.79,285.16,281.71,291.63,296.62
10/17/2012 11:00,290.57,283.27,281.49,290.9,296.56
10/17/2012 12:00,290.05,281.53,281.49,290.42,297.26
10/17/2012 13:00,289.62,281.77,283.62,292.68,299.13
10/17/2012 14:00,289.58,282.83,286.69,294.18,300.52
10/17/2012 15:00,290.55,286.42,290.04,296.6,302.06
10/17/2012 16:00,292.87,289.41,292.2,297.96,302.76
10/17/2012 17:00,293.68,290.71,292.7,297.88,302.83
10/17/2012 18:00,296.74,293.63,294.25,298.47,303.53
10/17/2012 19:00,299.67,294.37,294.46,298.91,302.75
10/17/2012 20:00,301.95,296.45,294.7,297.81,302.76
10/17/2012 21:00,301.47,296.83,293.92,297.4,301.92
10/17/2012 22:00,300.71,297.72,292.99,296.1,301.67
10/17/2012 23:00,300.51,297.1,290.69,293.67,300.53
10/18/2012 0:00,298.9,294.96,287.95,292.82,300.08
10/18/2012 1:00,298.94,294.26,286.59,291.48,299.51
10/18/2012 2:00,296.51,292.87,286.01,291.27,299.32
10/18/2012 3:00,295.56,291.21,285.57,290.79,299.13
10/18/2012 4:00,295.08,289.84,285.01,290.72,298.85
10/18/2012 5:00,294.25,286.1,284.77,290.21,298.6
10/18/2012 6:00,293.52,284.01,284.77,289.91,298.5
10/18/2012 7:00,293.07,284.02,284.62,289.92,298.24
10/18/2012 8:00,292.75,283.5,284.56,290.49,297.78
10/18/2012 9:00,291.87,282.95,284.8,290.44,297.85
10/18/2012 10:00,291.25,282.4,284.15,290.18,297.98
10/18/2012 11:00,290.5,281.91,283.36,290.52,297.85
10/18/2012 12:00,290.59,281.5,283.24,290.81,298.23
10/18/2012 13:00,290.52,281.16,283.42,291.82,298.56
10/18/2012 14:00,290.55,280.88,287.47,293.59,300.84
10/18/2012 15:00,291.55,281.5,291.73,295.49,301.99
10/18/2012 16:00,295.47,282.34,294.1,297.33,302.58
10/18/2012 17:00,299.45,282.92,294.92,297.55,302.49
10/18/2012 18:00,303.3,284.12,295.45,298.71,301.86
10/18/2012 19:00,305.07,285.75,295.93,298.5,301.73
10/18/2012 20:00,305.45,286.51,296.17,298.24,301.72
10/18/2012 21:00,306,286.99,296.13,298.01,300.9
10/18/2012 22:00,304.98,287.27,295.58,297.22,300.34
10/18/2012 23:00,304.65,286.56,293.18,295.55,299.89
10/19/2012 0:00,303.09,285.16,291.18,294.21,298.07
10/19/2012 1:00,302.44,283.31,290.14,293.5,296.91
10/19/2012 2:00,299.8,282.72,289.43,293.38,296.46
10/19/2012 3:00,298.79,281.14,289.03,293.53,296.74
10/19/2012 4:00,297.85,280.25,288.71,293.52,296.87
10/19/2012 5:00,296.77,278.99,288.55,293.05,297.52
10/19/2012 6:00,295.98,277.34,288.32,293,297.88
10/19/2012 7:00,295.22,275.49,288.23,293.05,297.94
10/19/2012 8:00,294.9,273.89,288.2,293.67,297.96
10/19/2012 9:00,294.3,272.98,288.03,293.03,297.95
10/19/2012 10:00,294.32,273.29,287.4,292.96,298.22
10/19/2012 11:00,294.89,273.17,286.97,292.75,298.22
10/19/2012 12:00,294.44,273.56,286.99,293.22,298.42
10/19/2012 13:00,294.72,274.11,287.94,293.81,299.13
10/19/2012 14:00,294.9,276.86,289.23,294.66,299.95
10/19/2012 15:00,294.88,278.71,290.38,297.05,301.69
10/19/2012 16:00,295.41,280.71,291.62,299.09,303.28
10/19/2012 17:00,295.76,283.26,292.49,300.96,303.8
10/19/2012 18:00,296.62,285.76,294.01,301.85,303.27
10/19/2012 19:00,297.44,289.54,295.44,302.23,301.69
10/19/2012 20:00,297.88,289.73,296.3,302.79,301.79
10/19/2012 21:00,298.37,290.34,296.27,302.08,302.3
10/19/2012 22:00,298.49,290.6,295.43,300.6,301.92
10/19/2012 23:00,298.53,289.76,293.79,298.69,301.16
